report_no,name,maker,prdlst_type,report_date,category,ingredient_count,ingredients_json,dup_count
19900368039808,건강한채소 발효미강상황버섯균사체단백질베이스(원재료용),(주)유성식품,기타가공품,2025-08-07,protein,13,"[""분리대두단백"", ""알룰로오스"", ""식물성크림"", ""쌀"", ""발효미강"", ""볶은현미"", ""쌀"", ""옥수수그릿츠"", ""효소처리스테비아"", ""기타가공품"", ""제삼인산칼슘"", ""식염"", ""기타가공품""]",1
20120275286111,건강한채소 발효미강상황버섯균사체단백질베이스(원재료용),주식회사 건강한채소,기타가공품,2025-08-01,protein,13,"[""식물성크림"", ""알룰로오스"", ""분리대두단백"", ""볶은쌀가루"", ""옥수수가루"", ""볶은현미"", ""발효미강"", ""알파미분"", ""기타가공품"", ""식염"", ""제삼인산칼슘"", ""기타가공품"", ""효소처리스테비아""]",1
20080493074874,건강현미밥바 플러스 단백질 닭가슴살야채,농업회사법인 주식회사 한우물,즉석조리식품,2021-02-23,protein,14,"[""찰현미"", ""정제수"", ""분쇄가공육제품"", ""양파"", ""대파"", ""당근"", ""알가열제품"", ""채종유(유채유또는카놀라유)"", ""당류가공품"", ""변성전분"", ""양조간장"", ""흑미"", ""기타가공품"", ""검정콩""]",1
20080493074871,건강현미밥바 플러스 단백질 소고기깻잎,농업회사법인 주식회사 한우물,즉석조리식품,2021-02-23,protein,16,"[""검정콩"", ""변성전분"", ""마늘"", ""천연향신료"", ""찰현미"", ""정제수"", ""포장육"", ""양파"", ""대파"", ""당근"", ""당류가공품"", ""들깻잎순"", ""채종유(유채유또는카놀라유)"", ""양조간장"", ""흑미"", ""유청분말""]",1
20080493074872,건강현미밥바 플러스 단백질 오징어무말랭이,농업회사법인 주식회사 한우물,즉석조리식품,2021-02-23,protein,18,"[""양조간장"", ""찰현미"", ""정제수"", ""기타 수산물가공품"", ""대파"", ""채종유(유채유또는카놀라유)"", ""흑미"", ""기타가공품"", ""당류가공품"", ""변성전분"", ""검정콩"", ""고춧가루"", ""고추장"", ""기타 농산가공품"", ""무말랭이"", ""마늘"", ""발효식초"", ""액젓""]",1
20080493074873,건강현미밥바 플러스 단백질 표고버섯장조림,농업회사법인 주식회사 한우물,즉석조리식품,2021-02-23,protein,14,"[""양조간장"", ""당류가공품"", ""채종유(유채유또는카놀라유)"", ""변성전분"", ""표고버섯"", ""대파"", ""알가열제품"", ""양파"", ""프레스햄"", ""정제수"", ""찰현미"", ""검정콩"", ""기타가공품"", ""흑미""]",1
20040443074644,건국 산양유 초유 단백질,노비스바이오(주),기타가공품,2025-09-26,protein,16,"[""향료"", ""포도당"", ""유청단백분말"", ""산양유"", ""혼합분유"", ""분리대두단백"", ""분리대두단백"", ""식물성크림"", ""초유단백질"", ""프락토올리고당(고시형)"", ""과.채가공품"", ""혼합제제"", ""기타가공품"", ""효소처리스테비아"", ""제삼인산칼슘"", ""유함유가공품""]",1
2015047843153,건자두 단백질떡,농업회사법인(주)소부당,떡류,2023-07-26,protein,10,"[""찹쌀"", ""건자두"", ""정제수"", ""아몬드분말"", ""완두단백"", ""에리스리톨"", ""스테비아추출물"", ""정제소금"", ""옥수수전분"", ""α-아밀라아제(비세균성)""]",1
20080188175403,걸푸드 곡물 단백질쉐이크,진명뉴트리션,체중조절용 조제식품,2021-09-10,protein,17,"[""검정콩분말"", ""볶은귀리분말"", ""포도당"", ""분리대두단백"", ""유청단백분말"", ""옥수수전분"", ""아미노산혼합제제"", ""비타민미네랄혼합제제"", ""아이스크림분말"", ""결정과당"", ""알파옥수수분말"", ""볶음보리분말"", ""혼합분유"", ""유청분말"", ""요거트분말"", ""생선콜라겐"", ""스테비올배당체""]",1
20080188175405,걸푸드 녹차 단백질쉐이크,진명뉴트리션,체중조절용 조제식품,2021-09-10,protein,16,"[""비타민미네랄혼합제제"", ""결정과당"", ""녹차가루"", ""볶음보리분말"", ""혼합분유"", ""유청분말"", ""유청단백분말"", ""옥수수전분"", ""포도당"", ""분리대두단백"", ""알파옥수수분말"", ""아이스크림분말"", ""아미노산혼합제제"", ""생선콜라겐"", ""요거트분말"", ""스테비올배당체""]",1
20080188175404,걸푸드 단호박 단백질쉐이크,진명뉴트리션,체중조절용 조제식품,2021-09-10,protein,16,"[""스테비올배당체"", ""요거트분말"", ""생선콜라겐"", ""포도당"", ""분리대두단백"", ""옥수수전분"", ""유청단백분말"", ""유청분말"", ""혼합분유"", ""볶음보리분말"", ""서양호박"", ""알파옥수수분말"", ""결정과당"", ""비타민미네랄혼합제제"", ""아이스크림분말"", ""아미노산혼합제제""]",1
19930449001172,검정깨&단백질쉐이크,주식회사한솔식품,기타가공품,2014-06-12,protein,12,"[""분리완두단백"", ""분리대두단백"", ""현미"", ""보리"", ""결정과당"", ""흑미"", ""현미찹쌀"", ""프락토올리고당"", ""검정깨(흑임자)"", ""쌀단백분말"", ""약콩"", ""기타가공품""]",1
20200470347202,검정콩 서리태 99% 식물성 단백질 쉐이크,농업회사법인주식회사두리두리,기타가공품,2025-06-24,protein,4,"[""태움용융소금"", ""효소처리스테비아"", ""효소식품"", ""검정콩""]",1
202305033535,견과류단백질영양바,이당푸드,과자,2024-01-26,protein,16,"[""호두"", ""아몬드"", ""캐슈견과"", ""땅콩"", ""호박씨앗"", ""해바라기씨앗"", ""검정깨(흑임자)"", ""산양유분말"", ""쌀조청"", ""한천"", ""정제소금"", ""옥수수기름(옥배유)"", ""전지분유"", ""분리대두단백"", ""볶은귀리"", ""과자""]",1
20050332528404,경성제약 멀티단백질,경성제약 주식회사,기타가공품,2024-05-22,protein,15,"[""자일리톨"", ""이산화규소"", ""당류가공품"", ""생선콜라겐"", ""효소처리스테비아"", ""프로바이오틱스(고시형)"", ""구아검"", ""태움용융소금"", ""산양유분말"", ""분리대두단백"", ""유청단백분말"", ""폴리덱스트로스"", ""기타가공품"", ""기타가공품"", ""기타가공품""]",1
20180491044194,계란 단백질 식사 코코아,주식회사 연두,혼합음료,2021-06-03,protein,30,"[""정제수"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""식품첨가물혼합제제"", ""인산철"", ""정제소금"", ""생선콜라겐"", ""L-카르니틴"", ""제이인산칼륨"", ""수산화마그네슘"", ""초유분말"", ""탄산칼슘"", ""제삼인산칼슘"", ""L-로이신"", ""당류가공품"", ""코코아분말"", ""기타가공품"", ""탈지분유"", ""덱스트린"", ""카제인칼슘"", ""분리대두단백"", ""채종유(유채유또는카놀라유)"", ""백설탕"", ""우유"", ""난백액"", ""혼합제제"", ""자당지방산에스테르"", ""혼합제제"", ""자당지방산에스테르""]",1
2021049159046,고고단 다이어트 단백질쉐이크 말차초코쿠키,주식회사 후레쉬닷컴,체중조절용 조제식품,2025-12-16,protein,21,"[""코코아분말"", ""탈지분유"", ""분리대두단백"", ""비타민미네랄혼합제제"", ""정제소금"", ""녹차향분말"", ""차분말"", ""녹차가루"", ""비타민C"", ""과자"", ""수크랄로스"", ""생선콜라겐"", ""L-아르지닌"", ""곡물혼합분말"", ""산양유분말"", ""탄산수소나트륨"", ""식물성크림"", ""에리스리톨"", ""치커리뿌리추출물"", ""분리유단백"", ""스테비올배당체""]",1
2021046770839,고고단 다이어트 단백질쉐이크 모카초코프라페맛,(주)쌤큐,체중조절용 조제식품,2025-08-25,protein,20,"[""혼합제제"", ""인스턴트커피"", ""과자"", ""코코아분말"", ""식물성크림"", ""올리고당"", ""에리스리톨"", ""탈지분유"", ""유함유가공품"", ""두류가공품"", ""향료"", ""향료"", ""유함유가공품"", ""곡류가공품"", ""정제소금"", ""탄산수소나트륨"", ""콜라겐분말"", ""L-아르지닌"", ""수크랄로스"", ""효소처리스테비아""]",1
2021049159047,고고단 다이어트 단백질쉐이크 모카초코프라페맛,주식회사 후레쉬닷컴,체중조절용 조제식품,2025-12-17,protein,20,"[""에리스리톨"", ""치커리뿌리추출물"", ""분리유단백"", ""분리대두단백"", ""탈지분유"", ""코코아분말"", ""비타민미네랄혼합제제"", ""정제소금"", ""스테비올배당체"", ""커피향분말"", ""초코렛향분말"", ""인스턴트커피"", ""과자"", ""수크랄로스"", ""생선콜라겐"", ""L-아르지닌"", ""곡물혼합분말"", ""산양유분말"", ""탄산수소나트륨"", ""식물성크림""]",1
2021046770830,고고단 다이어트 단백질쉐이크 바나나우유맛,(주)쌤큐,체중조절용 조제식품,2025-07-15,protein,18,"[""향료"", ""혼합제제"", ""곡류가공품"", ""유함유가공품"", ""정제소금"", ""탄산수소나트륨"", ""콜라겐분말"", ""L-아르지닌"", ""수크랄로스"", ""효소처리스테비아"", ""곡류가공품"", ""식물성크림"", ""과자"", ""올리고당"", ""에리스리톨"", ""유함유가공품"", ""탈지분유"", ""두류가공품""]",1
2021049159048,고고단 다이어트 단백질쉐이크 바나나우유맛,주식회사 후레쉬닷컴,체중조절용 조제식품,2025-12-17,protein,19,"[""과자"", ""과자"", ""수크랄로스"", ""생선콜라겐"", ""L-아르지닌"", ""곡물혼합분말"", ""산양유분말"", ""탄산수소나트륨"", ""식물성크림"", ""에리스리톨"", ""치커리뿌리추출물"", ""분리유단백"", ""스테비올배당체"", ""정제소금"", ""비타민미네랄혼합제제"", ""탈지분유"", ""분리대두단백"", ""바나나농축분말"", ""바나나향분말""]",1
2021049159049,고고단 다이어트 단백질쉐이크 스트로베리밀크맛,주식회사 후레쉬닷컴,체중조절용 조제식품,2025-12-17,protein,18,"[""딸기향분말"", ""딸기분말"", ""동결건조딸기다이스"", ""수크랄로스"", ""생선콜라겐"", ""L-아르지닌"", ""곡물혼합분말"", ""산양유분말"", ""탄산수소나트륨"", ""식물성크림"", ""에리스리톨"", ""치커리뿌리추출물"", ""분리유단백"", ""스테비올배당체"", ""정제소금"", ""비타민미네랄혼합제제"", ""탈지분유"", ""분리대두단백""]",1
2021046770840,고고단 다이어트 단백질쉐이크 스트로베리밀크맛,(주)쌤큐,체중조절용 조제식품,2025-08-25,protein,18,"[""혼합제제"", ""과.채가공품"", ""식물성크림"", ""에리스리톨"", ""올리고당"", ""유함유가공품"", ""탈지분유"", ""두류가공품"", ""향료"", ""과.채가공품"", ""곡류가공품"", ""유함유가공품"", ""정제소금"", ""탄산수소나트륨"", ""콜라겐분말"", ""L-아르지닌"", ""수크랄로스"", ""효소처리스테비아""]",1
2021049159050,고고단 다이어트 단백질쉐이크 율무맛,주식회사 후레쉬닷컴,체중조절용 조제식품,2025-12-17,protein,23,"[""생선콜라겐"", ""L-아르지닌"", ""곡물혼합분말"", ""산양유분말"", ""탄산수소나트륨"", ""식물성크림"", ""에리스리톨"", ""치커리뿌리추출물"", ""분리유단백"", ""스테비올배당체"", ""정제소금"", ""비타민미네랄혼합제제"", ""탈지분유"", ""분리대두단백"", ""볶은율무분말"", ""볶은현미분말"", ""구운아몬드분말"", ""수크랄로스"", ""누룽지분말"", ""볶은콩가루"", ""호두분태"", ""땅콩분말"", ""율무추출분말""]",1
201902176424,고구마 단백질쉐이크,062커피로스터스,기타가공품,2020-11-02,protein,6,"[""고구마분말"", ""분리대두단백분말"", ""유산균혼합분말"", ""생선콜라겐펩타이드분말"", ""식이섬유(고시형)"", ""곡물혼합분말""]",1
20240530065130,고구마미숫가루 단백질쉐이크,(주)스포츠바이오텍,기타가공품,2025-11-07,protein,23,"[""과.채가공품"", ""유청단백분말"", ""결정과당"", ""아몬드"", ""곡류가공품"", ""치커리식이섬유"", ""식용색소황색제4호"", ""수크랄로스"", ""정제소금"", ""효소처리스테비아"", ""구아검"", ""향료"", ""곡류가공품"", ""두류가공품"", ""당류가공품"", ""난소화성말토덱스트린(고시형)"", ""탈지분유"", ""고구마분말"", ""유청단백분말"", ""분리대두단백"", ""식물성크림혼합분말"", ""에리스리톨"", ""곡류가공품""]",1
20180442747926,고단백 산양유 단백질,(주)원네스팜,기타가공품,2026-05-20,protein,13,"[""식품첨가물혼합제제"", ""산화마그네슘"", ""산화아연(고시형)"", ""비타민미네랄혼합제제"", ""식품첨가물"", ""유청단백분말"", ""바닐라향분말"", ""유함유가공품"", ""당류가공품"", ""식물성크림"", ""두류가공품"", ""식품첨가물"", ""과.채가공품""]",1
20150263559163,고단백 산양유 초유 단백질 플러스,(주)에스앤제이바이오,기타가공품,2024-01-05,protein,14,"[""기타가공품"", ""유산균혼합분말"", ""기타소금"", ""효소식품"", ""L-아르지닌"", ""생선콜라겐분말"", ""혼합제제"", ""효소처리스테비아"", ""아미노산혼합제제"", ""비타민미네랄혼합제제"", ""과.채가공품"", ""유청칼슘"", ""혼합제제"", ""기타가공품""]",1
20230612332292,고단백 산양유 초유 단백질플러스,(주)웰레스트,기타가공품,2026-05-29,protein,13,"[""기타가공품"", ""식물성크림"", ""덱스트린"", ""밀크향분말"", ""유청칼슘"", ""귀리식이섬유"", ""이산화규소"", ""탈지분유"", ""비타민미네랄혼합제제"", ""기타가공품"", ""유산균혼합분말"", ""과.채가공품"", ""생선콜라겐""]",1
20130368349555,고단백 산양유 초유 콜라겐 단백질,주식회사소울네이처푸드,기타가공품,2024-02-05,protein,4,"[""락토페린농축물"", ""락타아제"", ""프락토올리고당"", ""기타가공품""]",1
2025006305614,고단백 산양유초유 단백질골드,대한바이오,기타가공품,2025-12-18,protein,17,"[""기타가공품"", ""효소처리스테비아"", ""유함유가공품"", ""유함유가공품"", ""프락토올리고당"", ""기타가공품"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제"", ""기타가공품"", ""포도당"", ""식물성크림"", ""두류가공품"", ""곡류가공품"", ""기타가공품"", ""유함유가공품"", ""혼합분유"", ""유청""]",1
